doc_id,index_in_doc,term,is_food
4,263,get,False
4,267,what,False
4,272,you,False
4,276,want,False
4,219,the,False
4,127,food,False
4,46,is,False
4,293,ok,False
4,296,not,False
4,300,memorable,False
4,281,the,False
4,315,atmosphere,False
4,326,and,False
4,330,decor,False
4,290,is,False
4,339,beautiful,False
4,350,and,False
4,311,the,False
4,358,service,False
4,366,was,False
4,370,not,False
4,374,bad,False
4,379,after,False
4,385,hearing,False
4,393,all,False
4,354,the,False
4,401,horror,False
4,408,stories,False
4,11,i,False
4,418,thought,False
4,426,we,False
4,429,would,False
4,339,be,False
4,438,getting,False
4,446,terrible,False
4,455,service,False
4,463,they,False
4,468,also,False
4,473,have,False
4,478,these,False
4,485,calories,False
4,494,shooter,False
4,502,glass,False
4,508,desserts,False
4,517,that,False
4,522,are,False
4,526,cute,False
4,531,but,False
4,535,also,False
4,540,not,False
4,544,memorable,False
4,64,in,False
4,557,taste,False
4,29,i,False
4,565,think,False
4,571,this,False
4,576,place,False
4,336,is,False
4,585,probably,False
4,594,good,False
4,599,for,False
4,34,a,False
4,605,drink,False
4,611,for,False
4,397,the,False
4,619,atmosphere,False
4,630,and,False
4,634,decor,False
4,640,but,False
4,644,not,False
4,470,so,False
4,651,much,False
4,656,for,False
4,660,their,False
4,285,food,False
3,0,the,False
3,4,wings,True
3,10,are,False
3,14,very,False
3,19,good,False
3,24,for,False
3,10,a,False
3,30,great,False
3,36,price,False
3,5,i,False
3,46,love,False
3,51,the,False
3,55,honey,False
3,61,hot,False
3,65,better,False
3,72,then,False
3,77,most,False
3,4,wing,True
3,87,spots,False
3,0,hand,False
3,5,made,False
3,11,noodles,False
3,22,fast,False
3,28,great,False
3,34,service,False
3,43,open,False
3,48,kitchen,False
3,57,need,False
3,38,i,False
3,64,to,False
3,67,say,False
3,71,morethere,False
3,81,was,False
3,1,a,False
3,87,line,False
3,92,up,False
3,95,when,False
3,100,we,False
3,103,got,False
3,75,there,False
3,113,but,False
3,49,it,False
3,120,moves,False
3,126,pretty,False
3,133,fast,False
3,138,approximately,False
3,153,mins,False
3,158,wait,False
3,23,as,False
3,167,soon,False
3,82,as,False
3,75,the,False
3,179,server,False
3,186,sees,False
3,191,you,False
3,107,there,False
3,201,waiting,False
3,52,he,False
3,212,offers,False
3,219,you,False
3,6,a,False
3,225,glass,False
3,212,of,False
3,234,water,False
3,240,staff,False
3,246,is,False
3,249,extremely,False
3,259,friendly,False
3,1,and,False
3,272,nice,False
3,278,service,False
3,286,is,False
3,289,really,False
3,296,fast,False
3,302,even,False
3,307,faster,False
3,314,when,False
3,319,you,False
3,323,speak,False
3,329,chinese,False
3,337,to,False
3,340,them,False
3,345,my,False
3,348,boyfriend,False
3,268,and,False
3,49,i,False
3,364,had,False
3,368,ordered,False
3,107,the,False
3,381,soup,False
3,386,dumplings,False
3,398,sweet,False
3,358,and,False
3,408,sour,False
3,415,veggie,False
3,423,pork,False
3,11,noodle,True
3,404,and,False
3,23,a,False
3,448,beef,False
3,428,noodle,True
3,175,the,False
3,468,soup,False
3,473,dumplings,False
3,485,were,False
3,490,good,False
3,134,as,False
3,498,they,False
3,503,are,False
3,507,made,False
3,169,on,False
3,195,the,False
3,519,spot,False
3,340,the,False
3,530,veggie,False
3,538,pork,False
3,544,handmade,False
3,453,noodle,True
3,566,was,False
3,570,really,False
3,577,good,False
3,376,the,False
3,588,beef,False
3,553,noodle,True
3,602,not,False
3,167,so,False
3,609,much,False
3,614,they,False
3,619,are,False
3,623,definitely,False
3,634,known,False
3,71,more,False
3,645,for,False
3,649,their,False
3,655,handmade,False
3,665,noodles,False
3,676,will,False
3,448,be,False
3,684,returning,False
3,463,the,False
3,698,next,False
3,703,time,False
3,144,im,False
3,88,in,False
3,714,town,False
3,714,to,False
3,722,try,False
3,498,the,False
3,730,spicy,False
3,593,noodle,True
3,441,and,False
3,748,shanghai,False
3,665,noodle,True
3,766,everyone,False
3,775,is,False
3,778,raving,False
3,785,about,False
2,0,service,False
2,8,is,False
2,11,bad,False
2,15,they,False
2,20,did,False
2,24,not,False
2,28,let,False
2,32,me,False
2,35,exchange,False
2,39,an,False
2,47,ingredient,False
2,58,they,False
2,63,changed,False
2,71,it,False
2,74,on,False
2,77,my,False
2,80,girlfriends,False
2,92,pizza,True
2,98,and,False
2,102,charged,False
2,110,expensive,False
2,120,place,False
2,15,the,False
2,130,sauce,True
2,136,tastes,False
2,143,like,False
2,148,regular,False
2,156,supermarket,False
2,168,tomato,False
2,175,sauce,True
2,58,the,False
2,185,crust,False
2,191,is,False
2,194,chewy,False
2,201,we,False
2,204,paid,False
2,210,never,False
2,216,going,False
2,222,back,False
2,227,there,False
2,233,anymore,False
6,0,the,False
6,4,quality,False
6,12,of,False
6,15,the,False
6,19,food,False
6,24,is,False
6,27,great,False
6,33,they,False
6,38,are,False
6,42,specialized,False
6,54,in,False
6,57,goat,False
6,62,cheese,True
6,8,it,False
6,73,is,False
6,6,a,False
6,78,convenient,False
6,89,place,False
6,95,for,False
6,30,a,False
6,101,romantic,False
6,110,supper,False
6,96,or,False
6,38,a,False
6,122,diner,False
6,30,at,False
6,131,lunch,False
6,137,break,False
6,8,i,False
6,145,would,False
6,151,totally,False
6,159,recommend,False
6,169,this,False
6,174,place,False
6,180,if,False
6,183,you,False
6,187,are,False
6,47,a,False
6,193,cheese,True
6,200,addict,False
6,207,this,False
6,171,is,False
6,33,the,False
6,219,place,False
6,151,to,False
6,228,be,False
6,232,watch,False
6,238,out,False
6,79,on,False
6,245,weeknights,False
6,256,for,False
6,260,opening,False
6,268,hours,False
6,274,thursday,False
6,283,and,False
6,287,friday,False
6,70,it,False
6,209,is,False
6,300,opened,False
6,307,later,False
7,0,who,False
7,4,would,False
7,10,have,False
7,15,guess,False
7,21,that,False
7,26,you,False
7,30,would,False
7,36,be,False
7,39,able,False
7,44,to,False
7,47,get,False
7,51,fairly,False
7,58,decent,False
7,65,vietnamese,False
7,76,restaurant,False
7,87,in,False
7,90,east,False
7,95,york,False
7,100,not,False
7,104,quite,False
7,110,the,False
7,114,same,False
7,91,as,False
7,122,chinatown,False
7,124,in,False
7,135,terms,False
7,141,of,False
7,144,pricing,False
7,152,slightly,False
7,161,higher,False
7,168,but,False
7,172,definitely,False
7,183,one,False
7,187,of,False
7,190,the,False
7,194,better,False
7,201,vietnamese,False
7,212,restaurants,False
7,224,outside,False
7,232,of,False
7,235,the,False
7,239,neighbourhood,False
7,254,when,False
7,53,i,False
7,261,dont,False
7,266,have,False
7,271,time,False
7,127,to,False
7,279,go,False
7,276,to,False
7,285,chinatown,False
7,295,this,False
7,297,is,False
7,303,the,False
7,307,next,False
7,312,best,False
7,317,thing,False
7,119,as,False
7,106,it,False
7,300,is,False
7,332,down,False
7,337,the,False
7,341,street,False
7,348,from,False
7,71,me,False
7,356,so,False
7,359,far,False
7,363,the,False
7,367,only,False
7,372,items,False
7,66,i,False
7,380,have,False
7,385,tried,False
7,391,are,False
7,395,the,False
7,399,phos,True
7,404,beef,True
7,409,chicken,True
7,418,vegetarian,False
7,430,and,False
7,434,they,False
7,439,have,False
7,444,not,False
7,448,disappointed,False
7,116,me,False
7,464,especially,False
7,434,the,False
7,480,chicken,True
7,399,pho,False
7,494,next,False
7,499,time,False
7,87,i,False
7,506,go,False
7,509,back,False
7,272,im,False
7,517,going,False
7,282,to,False
7,526,try,False
7,475,the,False
7,534,banh,False
7,539,cuon,False
7,545,steamed,False
7,554,rice,False
7,561,noodle,False
7,570,and,False
7,530,the,False
7,578,vermicelli,True
5,0,nice,False
5,5,place,False
5,11,by,False
5,14,cumberland,False
5,25,place,False
5,32,after,False
5,38,we,False
5,41,had,False
5,45,sat,False
5,49,down,False
5,54,we,False
5,57,were,False
5,62,given,False
5,68,two,False
5,72,huge,False
5,77,blown,False
5,83,up,False
5,86,pitas,True
5,93,so,False
5,57,we,False
5,99,had,False
5,103,ordered,False
5,111,the,False
5,116,eggplant,False
5,125,dip,False
5,131,to,False
5,134,go,False
5,137,with,False
5,87,it,False
5,138,it,False
5,149,had,False
5,7,a,False
5,155,nice,False
5,160,smoked,False
5,167,flavour,False
5,175,to,False
5,142,it,False
5,181,but,False
5,185,not,False
5,189,even,False
5,194,garlic,True
5,201,taste,False
5,207,for,False
5,211,my,False
5,214,liking,False
5,221,so,False
5,146,it,False
5,227,was,False
5,231,just,False
5,236,aok,False
5,240,ordered,False
5,21,a,False
5,251,chicken,False
5,259,shawarma,True
5,21,and,False
5,27,a,False
5,277,mango,False
5,284,strawberry,False
5,295,juice,True
5,306,the,False
5,310,juice,True
5,316,was,False
5,320,yummy,False
5,270,and,False
5,330,would,False
5,336,definitely,False
5,103,order,False
5,178,it,False
5,356,again,False
5,362,the,False
5,366,shawarma,True
5,376,im,False
5,379,not,False
5,383,sure,False
5,388,about,False
5,224,it,False
5,398,the,False
5,402,meat,True
5,407,wasnt,False
5,89,as,False
5,416,tasty,False
5,202,as,False
5,1,i,False
5,427,thought,False
5,341,it,False
5,438,would,False
5,17,be,False
5,448,maybe,False
5,63,i,False
5,456,need,False
5,461,to,False
5,464,try,False
5,468,the,False
5,472,falafel,True
5,480,instead,False
5,488,next,False
5,493,time,False
1,0,atmosphere,False
1,11,for,False
1,15,this,False
1,20,restaurant,False
1,17,is,False
1,34,nice,False
1,39,but,False
1,43,service,False
1,51,not,False
1,55,so,False
1,58,much,False
1,64,came,False
1,6,here,False
1,74,for,False
1,0,a,False
1,80,friends,False
1,88,birthday,False
1,98,although,False
1,107,we,False
1,110,made,False
1,115,reservations,False
1,128,and,False
1,132,checked,False
1,140,in,False
1,24,a,False
1,145,few,False
1,149,minutes,False
1,157,early,False
1,163,we,False
1,166,still,False
1,172,had,False
1,176,to,False
1,179,wait,False
1,27,a,False
1,186,good,False
1,192,minutes,False
1,200,before,False
1,207,sitting,False
1,215,down,False
1,0,at,False
1,223,our,False
1,227,table,False
1,234,when,False
1,239,we,False
1,242,made,False
1,247,the,False
1,251,reservations,False
1,264,we,False
1,267,were,False
1,272,informed,False
1,267,we,False
1,284,would,False
1,290,have,False
1,295,to,False
1,298,leave,False
1,65,a,False
1,306,certain,False
1,314,time,False
1,320,which,False
1,281,we,False
1,329,didnt,False
1,335,think,False
1,341,they,False
1,346,would,False
1,352,enforce,False
1,360,considering,False
1,326,we,False
1,329,did,False
1,379,not,False
1,383,get,False
1,387,our,False
1,391,table,False
1,150,in,False
1,400,time,False
1,406,however,False
1,414,they,False
1,375,did,False
1,423,and,False
1,372,we,False
1,430,were,False
1,435,not,False
1,439,impressed,False
1,341,the,False
1,453,space,False
1,193,in,False
1,414,the,False
1,466,restaurant,False
1,31,is,False
1,480,also,False
1,485,very,False
1,490,tight,False
1,496,my,False
1,499,boyfriend,False
1,509,got,False
1,513,hit,False
1,211,in,False
1,449,the,False
1,524,head,False
1,78,a,False
1,531,few,False
1,535,times,False
1,541,while,False
1,547,sitting,False
1,121,at,False
1,462,the,False
1,562,table,False
1,17,i,False
1,570,had,False
1,574,ordered,False
1,94,a,False
1,585,seafood,False
1,593,pasta,True
1,601,dish,False
1,606,which,False
1,612,was,False
1,616,kind,False
1,621,of,False
1,624,bland,False
1,630,not,False
1,634,much,False
1,639,flavour,False
1,648,my,False
1,651,boyfriend,False
1,661,had,False
1,665,ordered,False
1,673,one,False
1,677,of,False
1,520,the,False
1,684,specials,False
1,693,of,False
1,558,the,False
1,700,night,False
1,707,filet,False
1,713,mignon,False
1,720,which,False
1,726,also,False
1,731,was,False
1,735,not,False
1,739,up,False
1,742,to,False
1,745,par,False
1,749,overall,False
1,757,ive,False
1,761,had,False
1,765,better,False
1,772,pasta,True
1,315,im,False
1,782,not,False
1,786,sure,False
1,791,if,False
1,181,it,False
1,797,was,False
1,801,just,False
1,680,the,False
1,810,two,False
1,814,dishes,False
1,31,i,False
1,823,had,False
1,827,that,False
1,832,wasnt,False
1,838,up,False
1,841,to,False
1,844,par,False
1,594,as,False
1,851,my,False
1,854,other,False
1,860,friends,False
1,419,did,False
1,872,enjoy,False
1,878,theirs,False
9,0,chinese,False
9,8,version,False
9,16,of,False
9,19,cheesecake,False
9,30,factory,False
9,39,came,False
9,44,here,False
9,49,with,False
9,26,a,False
9,56,friend,False
9,13,on,False
9,31,a,False
9,68,thursday,False
9,77,night,False
9,83,at,False
9,86,pm,False
9,89,and,False
9,93,was,False
9,97,told,False
9,50,it,False
9,105,was,False
9,40,a,False
9,112,mins,False
9,118,wait,False
9,124,my,False
9,127,friend,False
9,134,had,False
9,138,walked,False
9,145,by,False
9,148,at,False
9,151,pm,False
9,33,to,False
9,157,try,False
9,97,to,False
9,164,make,False
9,54,a,False
9,171,reservation,False
9,2,in,False
9,186,person,False
9,193,but,False
9,197,they,False
9,202,said,False
9,207,they,False
9,212,wouldnt,False
9,220,take,False
9,102,it,False
9,228,we,False
9,231,wind,False
9,236,up,False
9,239,sitting,False
9,177,at,False
9,197,the,False
9,254,bar,False
9,154,to,False
9,261,bypass,False
9,207,the,False
9,272,wait,False
9,94,as,False
9,280,they,False
9,285,serve,False
9,250,the,False
9,295,full,False
9,300,menu,False
9,247,at,False
9,268,the,False
9,312,bar,False
9,106,as,False
9,319,well,False
9,324,nothing,False
9,332,crazy,False
9,338,different,False
9,63,on,False
9,280,the,False
9,355,menu,False
9,360,but,False
9,291,the,False
9,368,bartenders,False
9,379,were,False
9,384,really,False
9,391,nice,False
9,264,as,False
9,319,we,False
9,402,had,False
9,406,sat,False
9,410,there,False
9,416,for,False
9,420,over,False
9,426,hours,False
9,379,we,False
9,435,had,False
9,439,ordered,False
9,308,the,False
9,451,crispy,False
9,458,green,False
9,464,beans,False
9,470,which,False
9,476,was,False
9,480,really,False
9,487,tasty,False
9,164,ma,False
9,497,pao,False
9,501,tofu,True
9,506,which,False
9,512,was,False
9,516,weird,False
9,522,that,False
9,120,it,False
9,530,was,False
9,534,crispy,False
9,541,tofu,True
9,546,served,False
9,180,on,False
9,556,top,False
9,502,of,False
9,66,a,False
9,565,bed,False
9,542,of,False
9,572,broccoli,True
9,582,vegetarian,False
9,594,fried,False
9,601,rice,False
9,610,ok,False
9,613,but,False
9,617,also,False
9,622,served,False
9,629,with,False
9,74,a,False
9,636,lot,False
9,560,of,False
9,643,broccoli,True
9,652,will,False
9,464,be,False
9,660,back,False
9,161,to,False
9,668,try,False
9,672,some,False
9,569,of,False
9,680,their,False
9,686,noodle,True
9,693,dishes,False
1,0,its,False
1,4,a,False
1,6,pub,False
1,13,nice,False
1,18,and,False
1,22,clean,False
1,28,one,False
1,32,came,False
1,37,here,False
1,42,to,False
1,45,grab,False
1,50,some,False
1,55,food,False
1,60,with,False
1,65,the,False
1,69,girls,False
1,75,since,False
1,81,the,False
1,85,thai,False
1,90,place,False
1,96,below,False
1,102,was,False
1,18,an,False
1,109,hour,False
1,114,wait,False
1,120,we,False
1,123,stuck,False
1,129,with,False
1,134,the,False
1,138,normal,False
1,145,pub,False
1,149,food,False
1,154,burgers,True
1,162,fries,True
1,168,and,False
1,172,grilled,False
1,181,cheese,False
1,189,sandwich,False
1,202,the,False
1,154,burger,True
1,213,presentation,False
1,226,was,False
