,docID,position,term,label
35616,5,856,longer,False
35618,5,866,sip,False
35619,5,870,one,False
35623,5,886,regular,False
35624,5,894,mixed,False
35625,5,231,drink,False
35626,5,906,saving,False
35628,5,917,money,False
35630,5,927,still,False
35631,5,933,messing,False
35634,5,948,provided,False
35636,5,743,go,False
35638,5,969,octane,False
35639,5,976,route.,False
35640,5,983,make,False
35641,5,988,sure,False
35643,5,996,try,False
35645,5,1003,atomic,False
35646,5,1010,cherry,False
35648,5,1020,nuclear,False
35649,5,1028,cherry,False
35651,5,1038,whatever,False
35652,5,1047,theyre,False
35653,5,1054,called,False
35655,5,1066,cents,False
35657,5,1078,youre,False
35658,5,1084,there.,False
35661,5,1097,downright,False
35662,5,1107,painfully,False
35663,5,750,delicious,False
35664,5,1127,experience.,False
35667,5,791,go,False
35670,5,1156,group,False
35673,5,1171,recommended,False
35678,5,1203,bring,False
35681,5,1218,posse,False
35683,5,1227,fun,False
35686,5,1237,mill,False
35687,5,321,avenue,False
35688,5,1249,splurge,False
35691,5,1263,round,False
35693,5,496,them.,False
35695,5,1283,watch,False
35696,5,1289,even,False
35698,5,1298,manliest,False
35699,5,1307,macho,False
35700,5,16,man,False
35701,5,1317,agree,False
35704,5,1334,everclear,False
35705,5,1344,soaked,False
35706,5,1351,cherries,False
35709,5,1107,painful,False
35710,5,1374,bitch,False
35712,5,1383,confront.but,False
35715,5,1406,circumstances,False
35716,5,1420,dont,False
35717,5,1425,get,False
35719,5,1433,food.,False
35721,5,1443,sucktastic,False
35725,5,1466,many,False
35727,5,1477,awesome,False
35728,5,1485,options,False
35729,5,1493,around,False
35730,5,1500,mill,False
35732,5,1509,bother,False
35734,9,4,service,False
35738,9,24,terrible.,False
35742,9,44,ask,False
35744,9,51,get,False
35745,9,55,drinks,False
35746,9,62,food,False
35748,9,71,water.,False
35750,9,82,food,False
35753,9,98,pretty,False
35754,9,105,good.,False
35758,9,122,nachos,False
35761,9,136,appetizer,False
35764,9,156,stacked,False
35767,9,172,foot,False
35768,9,177,high.the,False
35769,9,186,golf,False
35771,9,194,great,False
35774,9,208,view,False
35776,9,216,fantastic.our,False
35777,9,230,main,False
35778,9,235,food,False
35781,9,248,arrive,False
35782,9,255,together,False
35786,9,276,little,False
35787,9,283,confusing.,False
35789,9,298,pizza,True
35790,9,304,arrived,False
35791,9,312,first,False
35792,9,318,followed,False
35794,9,330,soup,True
35795,9,336,mins,False
35796,9,341,later,False
35798,9,351,chips,False
35800,9,361,salsa,False
35801,9,368,mins,False
35803,9,379,that.,False
35805,9,388,canceled,False
35806,9,397,that.,False
35807,8,0,great,False
35808,8,6,customer,False
35809,8,15,service,False
35810,8,25,love,False
35811,8,30,thier,False
35812,8,36,ribs,True
35813,8,41,creme,False
35814,8,47,brulea,False
35815,8,54,cheesecake,False
35818,8,74,artichoke,False
35819,8,84,lobster,False
35820,8,92,dip...sooo,False
35821,8,103,good,False
35822,4,0,z,False
35823,4,2,tejas,False
35824,4,8,exists,False
35826,4,19,one,False
35827,4,23,reason,False
35829,4,34,one,False
35830,4,38,reason,False
35831,4,45,alone,False
35833,4,54,sell,False
35834,4,59,awesome,False
35835,4,67,margaritas,True
35839,4,88,awesome,False
35840,4,96,prices,False
35842,4,108,youll,False
35843,4,114,totally,False
35844,4,122,shell,False
35847,4,136,anyway,False
35850,4,157,massive,False
35851,4,165,strength,False
35852,4,174,will,False
35853,4,179,sucker,False
35854,4,186,punch,False
35858,4,205,first,False
35859,4,211,sip,False
35862,4,224,bat,False
35864,4,232,around,False
35865,4,239,like,False
35867,4,247,orca,False
35868,4,252,playing,False
35871,4,267,baby,False
35872,4,272,seal,False
35873,4,277,right,False
35875,4,290,going,False
35879,4,307,kill.seriously.three,False
35882,4,337,things,False
35883,4,344,will,False
35886,4,358,giggling,False
35887,4,367,slurring,False
35888,4,376,declarations,False
35890,4,392,love,False
35893,4,404,members,False
35896,4,420,party,False
35897,4,426,believing,False
35899,4,441,sexiness,False
35900,4,450,status,False
35901,4,457,just,False
35902,4,462,gained,False
35903,4,470,craving,False
35904,4,478,jack,False
35907,4,490,box,False
35908,4,494,tacos,False
35910,4,504,possibly,False
35911,4,513,breaking,False
35913,4,524,heel,False
35914,4,529,upon,False
35916,4,539,exit.they,False
35919,4,337,thing,False
35921,4,564,beauty.,False
35924,4,580,reason,False
35927,4,596,enforce,False
35929,4,322,three,False
35930,4,67,margarita,True
35931,4,622,limit.unfortunately,False
35932,4,642,theyll,False
35933,4,649,run,False
35936,4,662,bucks,False
35937,4,668,depending,False
35940,4,685,much,False
35941,4,690,razzle,False
35942,4,697,dazzle,False
35943,4,704,youre,False
35944,4,710,going,False
35945,4,15,for.,False
35947,4,725,sixth,False
35948,4,731,street,False
35949,4,612,margarita,True
35953,4,760,basic,False
35954,4,766,frozen,False
35958,4,783,rocks,False
35961,4,796,delicious.,False
35965,4,692,z,False
35966,4,819,top,False
35967,4,823,shelf,False
35970,4,837,chambord,False
35973,4,854,frozen,False
35974,4,861,watermelon,False
35977,4,880,grand,False
35978,4,886,marnier,False
35981,4,900,think,False
35982,4,906,youre,False
35983,4,912,sensing,False
35985,4,924,trend,False
35986,4,930,here.and,False
35988,4,943,food...,False
35989,4,951,well,False
35991,4,959,exists,False
35994,4,973,dont,False
35995,4,978,leave,False
35998,4,991,condition,False
35999,4,1001,discussed,False
36000,4,1011,above.,False
36004,4,1029,good,False
36007,4,1041,margaritas,True
36013,4,1072,couple,False
36014,4,1079,youre,False
36015,4,1085,really,False
36017,4,1096,going,False
36019,4,1105,care,False
36021,4,1115,much.brunch,False
36024,4,1134,best,False
36025,4,1139,time,False
36027,4,1147,hit,False
36029,4,1156,place,False
36032,4,1169,indulge,False
36035,4,606,three,False
36036,4,1188,dollar,False
36037,4,1195,mimosa,True
36039,4,1182,three,False
36040,4,1214,dollar,False
36041,4,1221,top,False
36042,4,1225,shelf,False
36043,4,1231,doityourself,False
36044,4,1244,bloody,False
36045,4,1251,mary,False
36046,4,1256,bar,False
36050,4,1273,fixins,False
36051,4,1280,including,False
36052,4,1290,beef,False
36053,4,1295,jerky,False
36054,4,1301,stir,False
36055,4,1306,sticks,False
36058,4,1320,epic,False
36059,4,67,margaritas.,False
36061,4,1341,chicken,True
36063,4,1353,potato,False
36064,4,1360,hash,False
36066,4,1368,decent,False
36069,4,1382,used,False
36072,4,1115,much,False
36073,4,1398,better,False
36074,4,1405,back,False
36079,4,1426,savory,False
36080,4,1433,sage,False
36081,4,1438,chicken,True
36083,4,1450,potato,False
36084,4,1457,hash,False
36090,4,1481,say,False
36091,4,1485,actual,False
36092,4,1492,flavor.,False
36093,4,1500,now,False
36095,4,1508,just,False
36096,4,1513,blah,False
36098,4,1521,comparison.,False
36099,4,1533,well,False
36100,4,1538,done,False
36101,4,1513,blah.,False
36103,4,1543,blah,False
36107,4,1571,although,False
36108,4,1580,mr.,False
36109,4,1584,man,False
36110,4,1588,loves,False
36111,4,73,it.,False
36114,4,1605,may,False
36115,4,1609,want,False
36117,4,1617,hit,False
36120,4,1628,smothered,False
36121,4,1638,burrito,True
36123,4,1295,jerk,False
36124,4,1654,chicken,True
36125,4,1662,salad,False
36126,4,1668,instead,False
36131,4,1694,delicious.,False
36132,4,1705,happy,False
36133,4,1711,hour,False
36135,4,1719,also,False
36137,4,1726,pretty,False
36138,4,1733,good,False
36139,4,1738,deal,False
36141,4,47,one,False
36142,4,1752,dollar,False
36145,4,1767,drinks,False
36147,4,1778,half,False
36148,4,96,price,False
36149,4,1789,appetizers.,False
36150,4,1801,id,False
36151,4,1804,recommend,False
36153,4,1818,cast,False
36154,4,1823,iron,False
36155,4,1828,skillet,False
36156,4,1836,dumplings,False
36159,4,1855,like,False
36160,4,1860,crispy,False
36161,4,233,round,False
36162,4,1873,asian,False
36163,4,1353,pot,False
36164,4,1883,stickers,False
36166,4,1897,come,False
36168,4,1906,sizzlin,False
36170,4,1917,sweet,False
36171,4,1923,chile,False
36172,4,1929,sauce,False
36175,4,1942,tortilla,False
36176,4,1951,soup,False
36179,4,1965,done,False
36180,4,1970,really,False
36181,4,1977,really,False
36182,4,1984,well,False
36185,4,1999,avocado,True
36187,4,2011,lots,False
36189,4,2019,chunky,False
36190,4,1341,chicken.,False
36192,4,2039,forget,False
36194,4,943,food.,False
36197,4,2064,backup,False
36198,4,2071,vocals,False
36201,4,2085,wailing,False
36202,4,2093,showboat,False
36203,4,441,sex,False
36204,4,2106,symbol,False
36207,4,2118,lead,False
36208,4,2123,singer,False
36210,4,2135,runs,False
36211,4,2064,back,False
36212,4,2145,stage,False
36215,4,2157,mid,False
36216,4,2093,show,False
36217,4,2166,sex/drug/booze,False
36218,4,2181,binge,False
36221,4,2197,second,False
36222,4,2204,tier,False
36223,4,2209,standin,False
36224,4,2217,entertains,False
36226,4,2232,crowd,False
36229,4,2245,limp,False
36230,4,2250,solo.,False
36232,4,1325,margaritas,True
36234,4,2275,bad,False
36235,4,158,ass,False
36238,4,2292,know,False
36239,4,197,it.,False
36240,4,1832,let,False
36241,4,405,em,False
36242,4,2042,get,False
36244,4,2314,little,False
36245,4,2321,saucy,False
36247,4,2332,ya.,False
36248,4,2336,oh,False
36251,4,2347,patio,False
36252,4,2353,rocks,False
36253,4,2359,almost,False
36255,4,2369,hard,False
36258,4,2260,margaritas,True
36260,4,2395,make,False
36261,4,2400,sure,False
36264,4,2411,seated,False
36266,4,1631,there.,False
36268,0,2,really,False
36269,0,9,want,False
36271,0,17,give,False
36273,0,27,place,False
36274,0,33,four,False
36275,0,38,stars.,False
36276,0,45,greg,False
36278,0,56,string,False
36283,0,75,toenails,False
36285,0,88,make,False
36287,0,96,repent,False
36290,0,110,burger,True
36291,0,117,sins,False
36294,0,128,knew,False
36297,0,139,reviewing,False
36299,0,153,favorite,False
36300,0,162,place,False
36302,0,171,just,False
36304,0,178,three,False
36305,0,38,star,False
36306,0,189,burger,True
36307,0,196,joint.,False
36310,0,209,cant,False
36311,0,214,abide,False
36312,0,220,paying,False
36313,0,227,ten,False
36315,0,234,twelve,False
36316,0,241,bucks,False
36319,0,253,fast,False
36320,0,258,food,False
36321,0,263,burger,True
36322,0,270,fries,True
36325,0,282,drink.,False
36326,0,289,thats,False
36327,0,295,crazy,False
36328,0,301,cakes.,False
36329,0,308,granted,False
36331,0,320,burger,True
36333,0,330,juicy,False
36334,0,336,perfection,False
36335,0,347,grilled,False
36337,0,358,order,False
36340,0,372,many,False
36341,0,377,custom,False
36342,0,384,toppings,False
36345,0,401,hardening,False
36346,0,411,arteries,False
36347,0,209,can,False
36348,0,424,handle.,False
36351,0,442,two,False
36353,0,449,particular,False
36355,0,465,get,False
36357,0,472,salivating,False
36358,0,483,every,False
36359,0,489,time,False
36360,0,494,grilled,False
36361,0,502,mushrooms,False
36363,0,516,onions.,False
36365,0,529,alone,False
36367,0,542,warrant,False
36369,0,552,fourth,False
36370,0,184,star,False
36371,0,564,especially,False
36372,0,575,since,False
36374,0,586,dont,False
36375,0,591,cost,False
36377,0,599,extra,False
36378,0,605,couple,False
36379,0,612,bucks,False
36381,0,620,pop,False
36382,0,624,like,False
36384,0,634,places.,False
36387,0,650,still,False
36389,0,658,six,False
36390,0,662,freakin,False
36391,0,670,dollar,False
36392,0,110,burger.,False
36395,0,693,hadnt,False
36396,0,699,plastered,False
36398,0,715,walls,False
36400,0,726,newspaper,False
36401,0,736,reviews,False
36402,0,744,exalting,False
36404,0,757,cheap,False
36406,0,769,eats,False
36410,0,787,probably,False
36413,0,801,bit,False
36415,0,810,accommodating,False
36419,0,838,ten,False
36420,0,842,bucks,False
36423,0,854,fast,False
36424,0,859,foodie,False
36425,0,677,burger,True
36426,0,873,meal,False
36427,0,878,just,False
36428,0,883,aint,False
36429,0,888,on.i,False
36431,0,896,also,False
36432,0,901,like,False
36435,0,916,offer,False
36437,0,924,mini,False
36438,0,929,version,False
36441,0,946,two,False
36442,0,950,patty,False
36443,0,956,big,False
36444,0,960,madre,False
36445,0,866,burger,True
36448,0,981,wimps,False
36449,0,987,like,False
36452,0,999,there.,False
36453,0,1006,regardless,False
36456,0,1025,recommend,False
36457,0,1035,keeping,False
36459,0,1047,foil,False
36460,0,1052,around,False
36462,0,966,burger,True
36464,0,1075,peeling,False
36466,0,1086,away,False
36467,0,1091,like,False
36469,0,1100,burritos,True
36471,0,1114,chipoodle.,False
36473,0,1130,will,False
36474,0,1135,guarantee,False
36478,0,1160,slippery,False
36479,0,1169,little,False
36480,0,1176,grilled,False
36481,0,502,mushroom,False
36483,0,516,onion,True
36484,0,1203,tidbits,False
36485,0,1211,stay,False
36487,0,634,place,False
36489,0,1233,theyre,False
36490,0,1240,seriously,False
36492,0,1254,good,False
36494,0,1262,get,False
36495,0,1086,away.,False
36497,0,1276,french,False
36498,0,1283,fries,True
36500,0,1293,also,False
36503,0,1305,style,False
36506,0,1318,like,False
36507,0,1323,freshly,False
36508,0,1331,fried,False
36512,0,1349,bejeezus,False
36513,0,1358,salted,False
36516,0,1372,them.,False
36517,0,1378,ten,False
36518,0,1382,billion,False
36519,0,1390,times,False
36520,0,1396,better,False
36523,0,1323,fresh,False
36525,0,1422,somehow,False
36526,0,1430,still,False
36527,0,1436,super,False
36528,0,1442,bland,False
36530,0,1452,lifeless,False
36531,0,1461,matchsticks,False
36535,0,1486,serves.,False
36537,0,1498,cajun,False
36538,0,1504,style,False
36539,0,1510,fries,True
36541,0,1520,just,False
36542,0,1525,sprinkled,False
36544,0,1540,seasoned,False
36545,0,1358,salt.,False
36547,0,1206,bit,False
36550,0,1566,let,False
36556,0,1591,expecting,False
36559,0,1607,nice,False
36560,0,1612,change,False
36562,0,1622,pace,False
36563,0,1627,since,False
36565,0,1637,usually,False
36566,0,1645,curly,False
36567,0,1651,fries,True
36569,0,1662,get,False
36571,0,1670,seasoned,False
36572,0,1358,salt,False
36573,0,1684,treatment.,False
36574,0,1695,also,False
36576,0,1703,youre,False
36578,0,1711,limey,False
36579,0,1717,barstard,False
36580,0,1726,like,False
36583,0,420,can,False
36584,0,1742,grab,False
36586,0,1749,bottle,False
36588,0,1759,malt,False
36589,0,1764,vinegar,False
36592,0,1781,side,False
36593,0,1786,counter,False
36595,0,1229,use,False
36598,0,1808,drown,False
36600,0,270,fries.,False
36602,0,1829,good.i,False
36603,0,1836,also,False
36604,0,1841,dig,False
36607,0,1852,free,False
36608,0,1857,peanuts.,False
36610,0,1868,realize,False
36614,0,1886,polarizing,False
36615,0,1897,issue,False
36616,0,1903,considering,False
36618,0,1919,risk,False
36620,0,1860,nut,False
36621,0,1931,allergies,False
36626,0,1957,like,False
36627,0,158,it.,False
36632,0,1979,kid,False
36634,0,1985,used,False
36636,0,1993,judge,False
36638,0,2003,caliber,False
36641,0,2017,establishment,False
36643,0,2034,whether,False
36648,0,2057,throw,False
36649,0,1857,peanut,True
36650,0,2070,shells,False
36653,0,2084,ground.,False
36654,0,2092,sadly,False
36657,0,2107,changed,False
36659,0,2120,little,False
36662,0,2136,years,False
36665,0,2152,still,False
36666,0,2158,get,False
36668,0,2164,kick,False
36672,0,365,it.,False
36673,0,2186,alright.,False
36674,0,18,ive,False
36675,0,2199,talked,False
36678,0,646,it.,False
36680,0,2226,getting,False
36682,0,2237,extra,False
36683,0,38,star.,False
36684,0,2249,damn,False
36686,0,2259,scrumptious,False
36687,0,2271,fare,False
36688,0,2276,five,False
36689,0,2281,guys.,False
36691,0,2292,hypnotic,False
36692,0,2301,grease,False
36695,0,2315,entranced.,False
36696,3,0,came,False
36699,3,16,dinner,False
36701,3,26,meet,False
36705,3,44,friends...it,False
36707,3,61,nice,False
36709,3,70,roomy,False
36711,3,81,people.,False
36713,3,92,ordered,False
36715,3,102,plate,False
36717,3,111,rosemary,False
36718,3,120,fries,False
36720,3,129,share,False
36722,3,141,wasnt,False
36723,3,147,bad,False
36724,3,151,however,False
36726,3,164,served,False
36729,3,70,room,False
36730,3,183,temperature,False
36734,3,207,taste,False
36735,3,213,like,False
36737,3,221,just,False
36738,3,226,came,False
36742,3,242,fryer.bf,False
36744,3,255,ordered,False
36746,3,265,couple,False
36748,3,275,beers,True
36753,3,298,impressed,False
36756,3,34,with.,False
36758,7,3,sister,False
36761,7,15,big,False
36762,7,19,fan,False
36765,7,30,noodles,True
36772,7,64,soup,True
36773,7,69,options,False
36776,7,85,msg.,False
36778,7,94,way,False
36780,7,102,system,False
36781,7,109,works,False
36787,7,131,combo,False
