ID,Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
1091,great tales of jewish fantasy and the occult: the dybbuk and thirty other classic stories,Joachim Neugroschel,Overlook Books,1997-8-1,Hardcover,720.0,4.7
1092,the tower of swallows (the witcher),Andrzej Sapkowski,Orbit,2016-5-17,Hardcover,464.0,4.5
1093,the storied life of a. j. fikry: a novel,Gabrielle Zevin,Algonquin Books,2014-12-2,Kindle,288.0,4.4
1094,"the lord of the rings: 50th anniversary, one vol. edition",J.R.R. Tolkien,Mariner Books,2005-10-12,Kindle,1178.0,4.7
1095,the ocean at the end of the lane: a novel,Neil Gaiman,William Morrow,2016-6-28,Hardcover,256.0,4.3
1096,the bear and the nightingale: a novel (winternight trilogy),Katherine Arden,Del Rey,2017-6-27,Paperback,368.0,4.5
1097,archaeological fantasies: how pseudoarchaeology misrepresents the past and misleads the public,Garrett G. Fagan,Routledge,2006-2-17,Paperback,440.0,3.7
1098,final fantasy xiv online a realm reborn game guide unofficial,Josh Abbott,Hiddenstuff Entertainment LLC.,2018-1-21,Paperback,40.0,
1099,the slow regard of silent things (kingkiller chronicle),Patrick Rothfuss,DAW,2015-11-17,Hardcover,176.0,4.0
1100,slaughterhouse-five: a novel (modern library 100 best novels),Kurt Vonnegut,Dial Press Trade Paperback,1999-1-12,Hardcover,288.0,4.2
1101,"the eye of the world (the wheel of time, book 1)",Robert Jordan,Tor Fantasy,1990-11-15,Paperback,832.0,4.5
1102,"fortress, tomb, and tower: the glain campaign",Chris Gonnerman,CreateSpace Independent Publishing Platform,2013-2-20,Kindle,60.0,4.6
1103,fire and sword (sword and sorcery) (volume 1),Dylan Doose,Dylan Doose,2015-8-14,Paperback,364.0,4.5
1104,rifts dimension book 1: wormwood,Kevin Siembieda,Palladium Books,1994-9-1,Kindle,,4.3
1105,silence fallen (a mercy thompson novel),Patricia Briggs,Ace,2018-1-30,Paperback,352.0,4.7
1106,super narwhal and jelly jolt (a narwhal and jelly book #2),Ben Clanton,Tundra Books,2018-2-27,Kindle,64.0,5.0
1107,the mystical lands of uchana: coloring adventures in the secret realms,Karen E. Myers,CreateSpace Independent Publishing Platform,2016-6-11,Kindle,102.0,4.8
1108,the merry spinster: tales of everyday horror,Mallory Ortberg,Holt Paperbacks,2018-3-13,Kindle,208.0,
1109,on the go: fantasy role-playing game,Curtis Patranella,CreateSpace Independent Publishing Platform,2017-6-16,Paperback,94.0,4.0
1110,gramatica de la fantasia: introduccion al arte de inventar historias (coleccion nuevos caminos) (spanish edition),Gianni Rodari,Ediciones Colihue SRL,1999-11-1,Kindle,192.0,5.0
1111,children of time,Adrian Tchaikovsky,Pan Macmillan,2016-7-1,Paperback,600.0,4.5
1112,the house of the scorpion,Nancy Farmer,Atheneum Books for Young Readers,2004-5-1,Paperback,400.0,4.5
1113,saga volume 8,Brian K Vaughan,Image Comics,2018-1-2,Paperback,152.0,4.5
1114,the tough guide to fantasyland: the essential guide to fantasy travel,Diana Wynne Jones,Firebird,2006-10-5,Kindle,256.0,4.4
1115,tree and leaf: including mythopoeia,J. R. R. Tolkien,HarperCollins Publishers Ltd,2001-1-18,Paperback,176.0,4.5
1116,redwall,Brian Jacques,Firebird,2002-9-30,Hardcover,352.0,4.6
1117,neverwhere: author's preferred text,Neil Gaiman,William Morrow Paperbacks,2016-6-7,Kindle,464.0,4.5
1118,once upon a time: some contemporary illustrators of fantasy,David Larkin,Bantam Doubleday Dell,,Paperback,,5.0
1119,the circle gathers (veil knights) (volume 1),Rowan Casey,CreateSpace Independent Publishing Platform,2016-11-22,Kindle,208.0,4.3
1120,"dreamthief: olive kennedy, fairy world m.d., book one",Tamara Grantham,Crimson Tree Publishing,2015-9-1,Kindle,318.0,4.5
1121,"keeper of reign, adventure fantasy, book 1: middle grade adventure fantasy, (reign fantasy) (volume 1)",Emma Right,Emma Right,2013-12-18,Kindle,356.0,4.1
1122,of ice and snow (fairy queens),Amber Argyle,Starling Books,2016-7-8,Hardcover,,4.6
1123,fairy tale princesses & storybook darlings coloring book,Hannah Lynn,CreateSpace Independent Publishing Platform,2018-2-17,Hardcover,106.0,4.8
1124,"my hero academia, vol. 1",Kohei Horikoshi,VIZ Media LLC,2015-8-4,Kindle,192.0,4.9
1125,battleblade warrior - fighting fantasy books 31,Marc Gascoigne,Puffin,1988-0-0,Paperback,208.0,4.0
1126,bohemian fantasy: a grayscale coloring book,Molly Harrison,CreateSpace Independent Publishing Platform,2016-4-20,Hardcover,52.0,4.2
1127,"the sea of monsters (percy jackson and the olympians, book 2)",Rick Riordan,Disney-Hyperion,2007-4-1,Paperback,320.0,4.8
1128,super mario adventures,Kentaro Takemura,VIZ Media LLC,2016-10-11,Kindle,112.0,4.7
1129,final fantasy iii player's guide,Peter Olafson,Infotainment World Books,1995-2-1,Kindle,164.0,3.8
1130,the dragon book: magical tales from the masters of modern fantasy,Jack Dann,Ace,2010-9-7,Hardcover,448.0,3.7
1131,another day,David Levithan,Ember,2017-1-3,Hardcover,352.0,3.9
1132,the man in the high castle,Philip K. Dick,Mariner Books,2012-1-24,Hardcover,288.0,3.5
1133,the phantom tollbooth,Norton Juster,Bullseye Books,1988-10-12,Kindle,272.0,4.8
1134,"magic tree house boxed set, books 9-12: dolphins at daybreak, ghost town at sundown, lions at lunchtime, and polar bears past bedtime",Mary Pope Osborne,Random House Books for Young Readers,2003-5-27,Paperback,96.0,4.9
1135,infinity gauntlet,Jim Starlin,Marvel,2011-9-28,Paperback,256.0,4.6
1136,the enchantress returns (the land of stories),Chris Colfer,"Little, Brown Books for Young Readers",2014-6-3,Paperback,544.0,4.9
1137,the land of stories: a grimm warning,Chris Colfer,"Little, Brown Books for Young Readers",2015-6-9,Hardcover,496.0,4.9
1138,warriors box set: volumes 1 to 6: the complete first series (warriors: the prophecies begin),Erin Hunter,HarperCollins,2015-3-17,Kindle,2112.0,4.9
1139,the wishing spell (the land of stories),Chris Colfer,"Little, Brown Books for Young Readers",2013-7-2,Kindle,464.0,4.7
1140,"basketball (and other things): a collection of questions asked, answered, illustrated",Shea Serrano,Harry N. Abrams,2017-10-10,Kindle,240.0,4.9
1141,the miraculous journey of edward tulane,Kate DiCamillo,Candlewick,2015-12-8,Hardcover,240.0,4.8
1142,"wings of fire boxset, books 1-5 (wings of fire)",Tui T. Sutherland,Scholastic Paperbacks,2015-9-8,Paperback,,4.6
1143,ex-purgatory: a novel (ex-heroes),Peter Clines,Broadway Books,2014-1-14,Hardcover,352.0,4.3
1144,the magos (eisenhorn),Dan Abnett,Games Workshop,2018-3-6,Hardcover,720.0,5.0
1145,the house of the spirits: a novel,Isabel Allende,Atria Books,2015-12-15,Hardcover,496.0,4.4
1146,the return of the king: being the third part of the lord of the rings,J.R.R. Tolkien,Mariner Books,2012-9-18,Kindle,432.0,4.7
1147,crimes against magic (the hellequin chronicles),Steve McHugh,47North,2013-9-17,Paperback,408.0,4.3
1148,six of crows,Leigh Bardugo,Square Fish,2018-2-6,Paperback,496.0,4.6
1149,catalyst (the deception game),Kristin Smith,Clean Teen Publishing,2016-12-26,Hardcover,332.0,4.7
1150,a conjuring of light: a novel (shades of magic),V. E. Schwab,Tor Books,2018-3-13,Kindle,640.0,4.7
1151,mythomorphia: an extreme coloring and search challenge,Kerby Rosanes,Plume,2017-4-11,Paperback,96.0,4.7
1152,burden's edge (fury of a rising dragon) (volume 1),Sever Bronny,Sever Bronny LTD.,2017-12-1,Kindle,410.0,4.6
1153,the magicians: a novel (magicians trilogy),Lev Grossman,Penguin Books,2010-5-25,Paperback,432.0,3.5
1154,red rising,Pierce Brown,Del Rey,2014-0-0,Paperback,416.0,4.6
1155,the hunger games (book 1),Suzanne Collins,Scholastic Press,2010-7-3,Hardcover,384.0,4.6
1156,fantasy art adult coloring book (volume 2),Tabz Jones,CreateSpace Independent Publishing Platform,2016-4-29,Kindle,52.0,1.0
1157,cyrus longbones and the curse of the sea zombie,Jeremy Mathiesen,Viking House Publishing,2017-8-22,Kindle,340.0,4.2
1158,the silmarillion,J.R.R. Tolkien,Del Rey,,Hardcover,480.0,4.6
1159,the lady of the lake (the witcher),Andrzej Sapkowski,Orbit,2017-3-14,Kindle,560.0,4.4
1160,the assassin's blade: the throne of glass novellas,Sarah J. Maas,Bloomsbury USA Childrens,2015-3-3,Hardcover,464.0,4.7
1161,festive magic - fantasy christmas coloring book (fantasy coloring by selina) (volume 12),Selina Fenech,Fairies and Fantasy Pty Ltd,2016-10-22,Kindle,108.0,4.5
1162,"witch fire (the banned and the banished, book 1)",James Clemens,Del Rey,1999-3-1,Paperback,428.0,4.1
1163,pillage (the pillage trilogy (pillogy)),Obert Skye,Shadow Mountain,2010-6-4,Hardcover,320.0,4.5
1164,the two towers: being the second part of the lord of the rings,J.R.R. Tolkien,Mariner Books,2012-9-18,Hardcover,352.0,4.7
1166,the moon stealers and the quest for the silver bough (volume 1),Tim Flanagan,CreateSpace Independent Publishing Platform,2014-6-19,Paperback,231.0,3.9
1167,"priest: ratcatchers, book one: a fantasy hardboiled",Matthew Colville,Panic Volcanic,2011-8-10,Kindle,522.0,4.7
1168,city of fantasy (2 (chinese edition),Guo Jingming,New Century Press,2012-6-1,Paperback,199.0,4.3
1169,the land of stories: beyond the kingdoms,Chris Colfer,"Little, Brown Books for Young Readers",2016-6-7,Kindle,464.0,4.9
1170,interpreter of maladies,Jhumpa Lahiri,Mariner Books,1999-6-1,Kindle,198.0,4.4
1171,elemental arcane (the eldritch files) (volume 1),Phaedra Weldon,Caldwell Press,2015-2-7,Paperback,172.0,4.2
1172,sword of justice (warhammer heroes),Chris Wraight,Black Library,2010-6-29,Kindle,414.0,4.4
1173,the wind-up bird chronicle: a novel,Haruki Murakami,Vintage,1998-9-1,Paperback,607.0,4.2
1174,the three-body problem,Cixin Liu,Tor Books,2016-1-12,Paperback,416.0,4.2
1175,"blank comic book: variety of templates, 2-9 panel layouts, 110 pages, 8.5 x 11 inches, draw your own comics",Comic Drawing Books,CreateSpace Independent Publishing Platform,2017-3-7,Kindle,112.0,4.6
1176,the chocolate touch,Patrick Skene Catling,HarperCollins,2006-5-23,Kindle,128.0,4.5
1177,harold and the purple crayon (purple crayon books),Crockett Johnson,HarperCollins,2015-9-29,Hardcover,64.0,4.8
1178,crenshaw,Katherine Applegate,Square Fish,2017-9-26,Paperback,272.0,4.5
1179,"escaping peril (wings of fire, book 8)",Tui T. Sutherland,Scholastic Press,2017-6-27,Kindle,336.0,4.9
1180,"winter turning (wings of fire, book 7)",Tui T. Sutherland,Scholastic Inc.,2016-12-27,Paperback,336.0,4.9
1181,ethan wright: and the curse of silence (volume 1),Kimbro West,Kimbro West LLC,2013-1-10,Paperback,308.0,4.2
1182,eternity (wings of war) (volume 4),Karen Ann Hopkins,CreateSpace Independent Publishing Platform,2017-12-19,Paperback,262.0,5.0
1183,"splatoon, vol. 1",Sankichi Hinodeya,VIZ Media LLC,2017-12-12,Hardcover,168.0,4.4
1184,harry potter y la piedra filosofal (spanish edition),J. K. Rowling,Salamandra,2015-7-1,Kindle,256.0,4.7
1185,"the dark tower vi: song of susannah (the dark tower, book 6)",Stephen King,Pocket Books,2006-6-1,Hardcover,560.0,4.4
1186,siege and storm (the shadow and bone trilogy),Leigh Bardugo,Square Fish,2014-6-17,Paperback,496.0,4.5
1187,the dark tower iv: wizard and glass,Stephen King,Pocket Books,2016-12-27,Hardcover,1040.0,4.3
1188,the color of magic (discworld),Terry Pratchett,Harper,2013-1-29,Hardcover,288.0,4.3
1189,inheritance (the inheritance cycle),Christopher Paolini,Knopf Books for Young Readers,2012-10-23,Hardcover,880.0,4.5
1190,thrawn (star wars),Timothy Zahn,Del Rey,2018-1-30,Paperback,496.0,4.7
1191,green lady (part of the storm),Jennifer Julander,Jutland Books,2017-4-22,Kindle,522.0,4.7
1192,chronicle of a death foretold,Gregory Rabassa,Vintage,2003-10-7,Paperback,128.0,4.2
1193,final fantasy vii: ultimate strategy guide : unofficial (the final fantasy series),Ron Wartow,Sybex Inc,1997-9-1,Hardcover,128.0,3.1
1194,ender's game (the ender quintet),Orson Scott Card,Tor Science Fiction,1994-7-15,Hardcover,352.0,4.5
1195,catching fire |hunger games|2,Suzanne Collins,Scholastic Press,2013-6-4,Kindle,400.0,4.6
1196,the soulkeepers (the soulkeepers series) (volume 1),G. P. Ching,"Carpe Luna, Ltd.",2014-6-4,Hardcover,356.0,4.3
1197,d6 fantasy creatures,Various,West End Games,2004-8-15,Paperback,96.0,3.0
1198,"manga fantasy madness: over 50 basic lessons for drawing warriors, wizards, monsters and more",David Okum,IMPACT Books,2006-5-5,Kindle,128.0,4.2
1199,"the fever code (maze runner, book five; prequel) (the maze runner series)",James Dashner,Delacorte Books for Young Readers,2017-12-26,Hardcover,384.0,4.6
1200,blood shaman: sara nightwing book 1,Art DeForest,Independently published,2017-12-23,Hardcover,87.0,5.0
1201,the last of the sages (book 1 of the sage saga) (volume 1),Julius St. Clair,L & W Books,2014-5-30,Kindle,284.0,3.8
1202,death whispers,Tamara Rose Blodgett,CreateSpace Independent Publishing Platform,2012-4-17,Hardcover,468.0,4.1
1203,hotter than helltown: an urban fantasy mystery (preternatural affairs) (volume 3),S M Reine,CreateSpace Independent Publishing Platform,2014-6-17,Hardcover,264.0,4.6
1204,unicorn of many hats  (phoebe and her unicorn series book 7),Dana Simpson,Andrews McMeel Publishing,2018-3-20,Paperback,176.0,
1205,one hundred years of solitude (harper perennial modern classics),Gabriel Garcia Marquez,Harper Perennial Modern Classics,2006-2-21,Hardcover,417.0,4.0
1206,"minecraft: diary of a wimpy blaze: legendary minecraft diary. an unnoficial minecraft kids fantasy books (minecraft diary of a wimpy, books for kids ages 4-6, 6-8, 9-12)",Steve Diary,CreateSpace Independent Publishing Platform,2018-2-18,Paperback,68.0,4.0
1207,his dark materials yearling 3-book boxed set (his dark materials (paperback)),Philip Pullman,Yearling,2003-5-27,Hardcover,560.0,4.4
1208,the lathe of heaven: a novel,Ursula  K. Le Guin,Scribner,2008-4-15,Hardcover,192.0,4.4
1209,reborn (rise of the realms: book one) (volume 1),D. Fischer,CreateSpace Independent Publishing Platform,2018-1-5,Paperback,270.0,4.6
1210,shojo wonder manga art school: create your own cool characters and costumes with markers,Supittha Bunyapen,IMPACT Books,2011-8-26,Paperback,144.0,4.6
1211,made in abyss vol. 1,Akihito Tsukushi,Seven Seas,2018-1-23,Kindle,166.0,5.0
1212,"my hero academia, vol. 2",Kouhei Horikoshi,VIZ Media LLC,2015-11-3,Kindle,208.0,4.9
1213,"dragon ball super, vol. 2",Akira Toriyama,VIZ Media LLC,2017-12-5,Paperback,216.0,4.7
1214,the arch of avooblis (the adventurers' academy series) (volume 1),Charles Streams,CreateSpace Independent Publishing Platform,2013-9-28,Hardcover,282.0,4.0
1215,the mermaid's mirror,L. K. Madigan,HMH Books for Young Readers,2011-9-27,Hardcover,320.0,4.1
1216,"the false prince (the ascendance trilogy, book 1): book 1 of the ascendance trilogy",Jennifer A. Nielsen,Scholastic Paperbacks,2013-2-1,Kindle,352.0,4.7
1217,the maze runner (book 1),James Dashner,Delacorte Press,2010-8-24,Paperback,375.0,4.4
1218,thunderbolt (dynasty of storms),Brandon Cornwell,Independently published,2017-12-1,Paperback,265.0,4.5
1219,alien hunters: alien hunters book 1,Daniel Arenson,CreateSpace Independent Publishing Platform,2014-12-20,Kindle,308.0,3.9
1220,fantasia on greensleeves,Watson Forbes,Oxford University Press,1969-3-31,Kindle,12.0,1.0
1221,the coming: for myfarog,Varg Vikernes,CreateSpace Independent Publishing Platform,2016-6-25,Kindle,76.0,3.9
1222,"the best science fiction and fantasy of the year, vol. 3",Jonathan Strahan,Night Shade Books,2009-5-1,Kindle,478.0,3.8
1223,the brief wondrous life of oscar wao,Junot Díaz,Riverhead Books,2008-9-2,Kindle,339.0,4.1
1224,the silent corner: a novel of suspense (jane hawk),Dean Koontz,Bantam,2017-10-31,Kindle,576.0,4.4
1225,mighty jack,Ben Hatke,First Second,2016-9-6,Paperback,208.0,4.8
1226,michael vey 5: storm of lightning,Richard Paul Evans,Simon Pulse/Mercury Ink,2016-5-3,Kindle,288.0,4.7
1227,"baby dragons: an adult coloring book with fun, easy, and relaxing coloring pages",Jade Summer,CreateSpace Independent Publishing Platform,2018-2-27,Paperback,110.0,4.9
1228,the last archer: a green ember story,S. D. Smith,Story Warren Books,2017-12-28,Hardcover,,4.9
1229,"eragon (inheritance, book 1)",Christopher Paolini,Knopf Books for Young Readers,2005-4-26,Kindle,528.0,4.6
1230,city of glass (the mortal instruments),Cassandra Clare,Margaret K. McElderry Books,2015-9-1,Kindle,592.0,4.7
1231,the green mile: the complete serial novel,Stephen King,Pocket Books,2017-6-27,Kindle,512.0,4.8
1232,steve jackson and ian livingstone present: portal of evil (fighting fantasy 37),Steve Jackson,Puffin / Penguin Books,1989-0-0,Kindle,288.0,5.0
1233,the kane chronicles box set,Rick Riordan,Disney-Hyperion,2013-0-0,Hardcover,1472.0,4.7
1234,the ultimate hitchhiker's guide to the galaxy,Douglas Adams,Del Rey,2002-4-30,Hardcover,832.0,4.5
1235,monster musume vol. 13,OKAYADO,Seven Seas,2018-3-13,Kindle,180.0,
1236,stolen soul (yliaster crystal),Alex Rivers,Independently published,2018-2-26,Kindle,384.0,4.8
1237,city of ashes (the mortal instruments),Cassandra Clare,Margaret K. McElderry Books,2015-9-1,Kindle,512.0,4.6
1238,the hunger games box set: foil edition,Suzanne Collins,Scholastic Press,2014-9-30,Hardcover,,4.6
1239,"splatoon, vol. 2",Sankichi Hinodeya,VIZ Media LLC,2018-3-13,Paperback,160.0,
1240,a wizard of earthsea (the earthsea cycle),Ursula K. Le Guin,HMH Books for Young Readers,2012-9-11,Hardcover,320.0,4.2
1241,the land of stories: an author's odyssey,Chris Colfer,"Little, Brown Books for Young Readers",2017-6-13,Hardcover,464.0,4.7
1242,golden son: book 2 of the red rising saga (red rising series),Pierce Brown,Del Rey,2015-7-7,Hardcover,464.0,4.7
1243,charlie and the chocolate factory,Roald Dahl,Puffin Books,2007-8-16,Kindle,192.0,4.7
1244,diary of a minecraft zombie book 2: bullies and buddies (volume 2),Zack Zombie,Zack Zombie Publishing,2015-3-27,Paperback,136.0,4.8
1245,watercolor fairy art: how to bring your fairy realm art to life,Sara Burrier,Barron's Educational Series,2014-10-1,Paperback,128.0,4.7
1246,till we have faces: a myth retold,C. S. Lewis,HarperOne,2017-2-14,Kindle,368.0,4.6
1247,matilda,Roald Dahl,Puffin Books,2007-8-16,Paperback,256.0,4.7
1248,"the death cure (maze runner, book three)",James Dashner,Delacorte Press,2013-1-8,Paperback,368.0,4.3
1249,the graveyard book,Neil Gaiman,HarperCollins,2010-8-1,Hardcover,352.0,4.7
1250,tuck everlasting,Natalie Babbit,Square Fish,2007-8-21,Paperback,160.0,4.6
1251,the strange bird: a borne story,Jeff VanderMeer,MCD x FSG Originals,2018-2-27,Kindle,128.0,4.7
1252,"the shadow prince (mortal enchantment, book one)",Stacey O'Neale,CreateSpace Independent Publishing Platform,2014-3-8,Kindle,130.0,4.2
